,timestamp,rurality,s1 score,s2 score,s3 score,uw gamsat,w gamsat,offer uni,offer uni gpa,offer uni gamsat,offer uni place type,offer uni preference,interviewed?,interview uni,interview uni gpa,interview uni gamsat,places selected,interview uni preference,deakin bonus,anu bonus,mq bonus (gpa),casper quartile,uq rmp tier,uq type,gemsas over other?,interview opinion,notes,year,interview prep hours,other rejections,status
904,09/11/2023 19:44:27,Non-Rural,67,59,70,65.33,66.5,Deakin University,6.78,66.5,CSP,2.0,,,,,"CSP, BMP, FFP",,6,0,0,2nd,Tier 3,,Yes,Very well,,2023,51-100,,
905,10/11/2023 15:39:13,Non-Rural,69,76,81,75.33,76.75,The University of Western Australia,6.76,76.75,CSP,1.0,,,,,"CSP, BMP",,0,0,0,4th,,,Yes,Very poorly,,2023,51-100,,
906,10/11/2023 17:05:22,Rural,62,68,72,67.33,68.5,Griffith University,6.89,68.5,CSP,1.0,,,,,"CSP, BMP",,6,0,0,,,,Yes,Unsure,,2023,6-10,,
907,11/11/2023 16:15:52,Non-Rural,67,61,74,67.33,69.0,Deakin University,6.0,69.0,CSP,5.0,,The University of Wollongong,5.5,69.0,"CSP, BMP",4.0,0,0,0,2nd,,,Yes,Unsure,UoW interview score was 5th quintile,2023,51-100,,
908,11/11/2023 21:05:40,Non-Rural,62,73,77,70.67,72.25,The University of Melbourne,6.75,70.67,CSP,1.0,,,,,"CSP, BMP",,0,2,0,2nd,,,Yes,Unsure,,2023,51-100,,
909,12/11/2023 16:51:32,Rural,56,57,74,62.33,65.25,Deakin University,6.604,65.25,CSP,1.0,,,,,"CSP, BMP",,12,4,0,,Tier 2,,No,Well,Deakin RTS Tier 3,2023,51-100,,
910,14/11/2023 13:34:09,Non-Rural,66,70,68,68.0,68.0,,,,,,,The University of Notre Dame Sydney,6.3,68.0,"CSP, BMP",1.0,0,0,0,4th,,,,Unsure,,2023,6-10,"Deakin, Griffith, UniMelb, UQ, UoW",
911,14/11/2023 16:49:04,Rural,58,60,65,61.0,62.0,Griffith University,6.92,62.0,CSP,1.0,,,,,"CSP, BMP",,0,0,0,,,,No,Unsure,Grif SC,2023,0-5,,
912,15/11/2023 10:31:32,Non-Rural,66,78,73,72.33,72.5,Australian National University,6.94,72.5,CSP,1.0,,,,,"CSP, BMP",,0,0,0,2nd,,,Unsure,Well,,2023,6-10,,
913,15/11/2023 13:14:44,Non-Rural,54,54,75,61.0,64.5,,,,,,,The University of Western Australia,6.81,64.5,"CSP, BMP, FFP",4.0,0,0,0,,,,,Poorly,,2023,11-25,"Deakin, UniMelb",
914,15/11/2023 21:39:43,Non-Rural,68,69,79,72.0,73.75,,,,,,,Australian National University,6.72,73.75,"CSP, BMP, FFP",2.0,0,0,0,3rd,,,,Unsure,,2023,11-25,"UNDS, UQ, UWA",
915,21/11/2023 15:43:48,Non-Rural,68,72,72,70.67,71.0,The University of Melbourne,6.435,70.67,BMP,6.0,,The University of Western Australia,6.435,71.0,"CSP, BMP",2.0,0,0,0,1st,,,Yes,Well,UNDF wa residency,2023,11-25,"Deakin, UNDS, UQ",
916,21/11/2023 16:28:51,Non-Rural,73,71,60,68.0,66.0,Australian National University,6.958,66.0,CSP,5.0,,The University of Wollongong,5.5,66.0,"CSP, BMP",3.0,2,2,0,2nd,,,Yes,Very well,"GAM, 3rd quintile portfolio compared to other interviewees",2023,11-25,UNDS,
917,22/11/2023 12:32:37,Non-Rural,68,70,71,69.67,70.0,,,,,,,The University of Melbourne,6.84,69.67,BMP,1.0,0,0,0,3rd,,,,Unsure,,2023,26-50,"ANU, Deakin, Griffith, UNDS, UQ",
918,23/11/2023 15:14:17,Non-Rural,71,70,53,64.67,61.75,The University of Notre Dame Sydney,6.75,64.67,FFP,4.0,,,,,"CSP, BMP, FFP",,6,0,0,4th,,,Yes,Very well,,2023,6-10,,
919,23/11/2023 17:13:25,Non-Rural,62,70,61,64.33,63.5,The University of Queensland (Greater Brisbane),7.0,64.33,BMP,1.0,,,,,"CSP, BMP, FFP",,0,2,0,3rd,Tier 3,,Yes,Well,RMP interview; Second round Greater Brisbane offer,2023,26-50,,
920,23/11/2023 17:14:40,Rural,63,64,74,67.0,68.75,Griffith University,6.75,68.75,BMP,1.0,,,,,"CSP, BMP",,6,0,0,,,,Yes,Well,,2023,0-5,,
921,24/11/2023 12:45:00,Non-Rural,82,68,66,72.0,70.5,The University of Queensland (Greater Brisbane),7.0,72.0,BMP,1.0,,,,,"CSP, BMP",,0,0,0,,Tier 3,,Yes,Well,,2023,11-25,,
922,24/11/2023 18:54:37,Non-Rural,60,73,62,65.0,64.25,The University of Notre Dame Sydney,6.95,65.0,BMP,1.0,,,,,"CSP, BMP",,0,0,0,4th,,,Yes,Poorly,Second round offer (miracle),2023,11-25,,
923,25/11/2023 11:06:29,Non-Rural,64,70,58,64.0,62.5,The University of Notre Dame Sydney,6.997,64.0,FFP,3.0,,,,,"CSP, BMP, FFP",,0,0,0,4th,,,Yes,Unsure,second round offer,2023,26-50,,
924,26/11/2023 22:08:16,Rural,57,59,61,59.0,59.5,Australian National University,6.975,59.5,BMP,4.0,,Deakin University,6.975,59.5,"CSP, BMP",2.0,8,0,0,1st,,,Yes,Very poorly,,2023,6-10,Griffith,
925,30/11/2023 20:19:19,Non-Rural,60,72,78,70.0,72.0,,,,,,,The University of Melbourne,6.94,70.0,"CSP, BMP, FFP",1.0,0,0,0,,,,,Unsure,,2023,11-25,"ANU, Deakin, Griffith, UQ, UWA",
926,04/12/2023 12:49:19,Non-Rural,63,73,65,67.0,66.5,,,,,,,Australian National University,6.844,66.5,"CSP, BMP, FFP",4.0,0,0,0,,,,,Unsure,,2023,26-50,"UQ, UWA",
927,07/12/2023 10:49:36,Non-Rural,69,68,77,71.33,72.75,,,,,,,The University of Melbourne,7.0,71.33,"CSP, BMP",1.0,0,0,0,,,,,Unsure,,2023,11-25,"ANU, Deakin, Griffith, UQ, UWA",
928,13/12/2023 18:53:53,Non-Rural,59,61,86,68.67,73.0,Deakin University,6.687,73.0,BMP,1.0,,,,,"CSP, BMP",,2,0,0,4th,,,Yes,Well,,2023,101-250,,
929,17/12/2023 23:21:36,Rural,61,68,61,63.33,62.75,Australian National University,6.8,62.75,CSP,1.0,,,,,"CSP, BMP",,0,0,0,4th,,,Yes,Very well,,2023,11-25,,
930,21/12/2023 02:39:28,Rural,58,64,74,65.33,67.5,Australian National University,6.9,67.5,BMP,3.0,,Deakin University,6.9,67.5,"CSP, BMP",1.0,14,0,0,,,,Yes,Well,,2023,26-50,"Griffith, UniMelb, UQ, UWA",
931,24/12/2023 19:07:34,Non-Rural,57,64,79,66.67,69.75,Deakin University,6.906,69.75,CSP,2.0,,,,,"CSP, BMP",,2,2,0,,,,Yes,Well,,2023,101-250,,
932,05/01/2024 15:00:42,Rural,69,67,60,65.33,64.0,Deakin University,6.1,64.0,BMP,2.0,,Griffith University,6.1,64.0,"CSP, BMP",1.0,8,0,0,,,,Yes,Very poorly,,2023,0-5,"ANU, UniMelb, UWA, UoW",
933,05/01/2024 15:27:05,Rural,50,50,50,50.0,50.0,Deakin University,5.542,50.0,CSP,1.0,,,,,"CSP, BMP",,16,0,0,,,,Yes,Very well,"I did not do GAMSAT, I am rural tier 1.",2023,250+,,
934,05/01/2024 16:04:43,Non-Rural,59,63,70,64.0,65.5,Deakin University,6.896,65.5,CSP,6.0,,The University of Western Australia,6.896,65.5,"CSP, BMP",4.0,2,0,0,,,,No,Well,,2023,26-50,Griffith,
935,05/01/2024 16:44:28,Rural,50,50,50,50.0,50.0,Deakin University,6.73,50.0,CSP,1.0,,,,,"CSP, BMP",,12,0,0,,,,No,Well,Deakin RTS. No GAMSAT required,2023,11-25,,
936,05/01/2024 17:05:16,Rural,63,64,50,59.0,56.75,Griffith University,6.49,56.75,BMP,1.0,,,,,"CSP, BMP",,0,0,0,,,,Yes,Unsure,Late offer.,2023,6-10,,
937,05/01/2024 17:16:42,Rural,59,62,59,60.0,59.75,Deakin University,6.53,59.75,CSP,1.0,,,,,"CSP, BMP",,8,0,0,2nd,,,Yes,Well,,2023,26-50,,
938,05/01/2024 17:51:37,Non-Rural,68,70,74,70.67,71.5,Deakin University,6.49,71.5,BMP,5.0,,The University of Notre Dame Fremantle,6.49,70.67,"CSP, BMP",2.0,2,2,0,3rd,Tier 3,,Yes,Well,,2023,6-10,"ANU, UQ",
939,06/01/2024 13:42:34,Non-Rural,68,65,73,68.67,69.75,,,,,,,Griffith University,6.886,69.75,"CSP, BMP",1.0,0,0,0,,,,,Well,,2023,0-5,"ANU, Deakin, UniMelb, UQ, UWA",
940,06/01/2024 15:15:31,Rural,51,59,55,55.0,55.0,Deakin University,6.7,55.0,BMP,2.0,,The University of Melbourne,6.7,55.0,"CSP, BMP",1.0,10,0,0,1st,,,Yes,Well,,2023,11-25,,
941,06/01/2024 19:49:05,Non-Rural,59,65,88,70.67,75.0,Griffith University,6.96,75.0,CSP,1.0,,,,,"CSP, BMP",,0,0,0,,,,Yes,Well,,2023,11-25,,
942,06/01/2024 22:03:33,Non-Rural,67,63,66,65.33,65.5,The University of Wollongong,5.5,65.5,CSP,6.0,,,,,"CSP, BMP",,0,0,0,4th,,,No,Well,"5th quintile Casper, 3rd quintile portfolio, 4th quintile interview. Received rural end-to-end offer.",2023,26-50,,
943,13/01/2024 01:29:51,Non-Rural,64,86,69,73.0,72.0,The University of Queensland (Greater Brisbane),6.805,73.0,BMP,1.0,,,,,"CSP, BMP",,0,0,0,4th,,,Unsure,Very poorly,,2023,0-5,,
944,12/02/2024 17:19:08,Rural,57,56,74,62.33,65.25,Griffith University,6.51,65.25,BMP,4.0,,Deakin University,6.505,65.25,"CSP, BMP",1.0,10,0,0,1st,,,Yes,Well,Received late offer from Griffith in Jan 2024. Didn't meet Casper hurdle requirement for UoW.,2023,11-25,"UniMelb, UoW",
945,18/03/2024 14:07:16,Non-Rural,65,65,64,64.67,64.5,,,,,,,The University of Notre Dame Sydney,6.5,64.67,"CSP, BMP",2.0,0,0,0,2nd,,,,Very poorly,,2023,11-25,ANU,
946,12/05/2024 08:38:59,Non-Rural,55,52,59,55.33,56.25,,,,,,,Deakin University,6.9,56.25,CSP,1.0,6,0,0,,,,,Very poorly,,2023,0-5,,
947,24/05/2024 11:14:44,Non-Rural,63,71,69,67.67,68.0,,,,,,,Macquarie University,6.724,68.0,"CSP, BMP, FFP",3.0,0,0,0,,,,,Well,,2023,26-50,"ANU, UniMelb, UQ",
948,27/06/2024 22:32:25,Non-Rural,52,74,60,62.0,61.5,,,,,,,The University of Notre Dame Fremantle,6.74,62.0,"CSP, BMP, FFP",2.0,6,0,0,4th,,,,Poorly,,2023,51-100,"Griffith, UNDS, UoW",
949,12/07/2024 14:04:45,Non-Rural,68,70,75,71.0,72.0,,,,,,,The University of Wollongong,5.5,72.0,CSP,1.0,4,0,0,2nd,Tier 1 (CQ-WB RMP),,,Very poorly,,2023,26-50,"N/A, UoW",
950,25/07/2024 19:35:25,Non-Rural,62,81,75,72.67,73.25,The University of Melbourne,6.875,72.67,CSP,1.0,,,,,"CSP, BMP",,0,0,0,,,,Yes,Well,,2023,101-250,,
951,22/09/2024 20:51:37,Non-Rural,75,87,79,80.33,80.0,The University of Melbourne,6.3,80.33,CSP,1.0,,The University of Notre Dame Fremantle,6.3,80.33,"CSP, BMP, FFP",5.0,0,0,0,,,,Yes,Very well,,2023,26-50,,
